Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Diameter","Length","Color","Features"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO63-X-9030&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/S063-4-9030.jpg,A101235-ND,SO63-4-9030,"TE Connectivity Aerospace, Defense and Marine",SOLDER SHIELD TERM TIN PLT BRAID,770,0,"6.05000","0","1","SolderSleeve SO63","Active","Wire to Wire","0.235"" (5.97mm), 0.255"" (6.48mm)","0.750"" (19.05mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO96-X-55-22-90&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SO96-5-55-22-90.JPG,A126021-ND,SO96-5-55-22-90,"TE Connectivity Aerospace, Defense and Marine",SOLDR SLV .275"" IMM RES W/LEAD,250,0,"6.07000","0","1","SolderSleeve SO96","Active","Wire to Wire","0.275"" (6.99mm), 0.300"" (7.62mm)","0.750"" (19.05mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO63-XX-01&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SO63-5-01.jpg,A126016-ND,SO63-5-01,"TE Connectivity Aerospace, Defense and Marine",SOLDER SHIELD TERM NIK PLT BRAID,396,0,"6.12000","0","1","SolderSleeve SO63","Active","Wire to Wire","0.275"" (6.99mm), 0.300"" (7.62mm)","0.750"" (19.05mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-108-09/-10/-11/-12&DocType=Customer+Drawing&DocLang=English,-,A132341-ND,1-1194899-0,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE,500,0,"6.26000","0","1","SolderSleeve D-108","Active","Wire to Wire","0.280"" (7.11mm), 0.300"" (7.62mm)","0.810"" (20.57mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-040-GA-N&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/005299-000.jpg,A125989-ND,B-040-20-N,"TE Connectivity Aerospace, Defense and Marine","CABLE TERMINATION RG/U 179,316",857,0,"6.29000","0","1","SolderSleeve B-040","Active","Wire to Pin","0.175"" (4.45mm)","1.180"" (29.97mm)","Transparent - Blue","Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-181-22GA-90/9&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/D-181-2222-90%5E9.jpg,A126002-ND,D-181-2222-90/9,"TE Connectivity Aerospace, Defense and Marine",SHIELD TERMINATOR SOLDER SLEEVE,383,0,"6.29000","0","1","SolderSleeve D-181","Active","Wire to Pin","0.115"" (2.92mm), 0.180"" (4.57mm)","0.895"" (22.73mm)","Transparent - Blue","2 Part, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-181-32XX-90/9&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/D-181-3224-90%5E9.jpg,A126003-ND,D-181-3224-90/9,"TE Connectivity Aerospace, Defense and Marine",COAXIAL CABLE SOLDER SLEEVE,889,0,"6.41000","0","1","SolderSleeve D-181","Active","Wire to Pin","0.155"" (3.94mm), 0.205"" (5.21mm)","0.850"" (21.59mm)","Transparent - Blue","2 Part, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO96-X-01&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SO96-2-01.jpg,A132162-ND,SO96-2-01,"TE Connectivity Aerospace, Defense and Marine",SOLDER SLEEVE .105"" DIA W/ LEAD,500,0,"6.48000","0","1","SolderSleeve SO96","Active","Wire to Wire","0.105"" (2.67mm), 0.140"" (3.56mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S03-XX-R-100HN&DocType=Customer+Drawing&DocLang=English,-,A132485-ND,S03-07-R-100HN,"TE Connectivity Aerospace, Defense and Marine",SHIELD TERMINATOR,898,0,"6.60000","0","1","SolderSleeve S03","Active","Wire to Wire","0.105"" (2.67mm), 0.145"" (3.68mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S03-XX-R-100HN&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/S03-0x-R-xxxx-xxx.jpg,A132486-ND,S03-08-R-100HN,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE,853,0,"6.60000","0","1","SolderSleeve S03","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO63-X-9030&DocType=Customer+Drawing&DocLang=English,-,A132497-ND,SO63-5-9030,"TE Connectivity Aerospace, Defense and Marine",SOLDER SHIELD TERM TIN PLT BRAID,474,0,"6.60000","0","1","SolderSleeve SO63","Active","Wire to Wire","0.275"" (6.99mm), 0.300"" (7.62mm)","0.750"" (19.05mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-181-32XX-90/9&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/024278-000.jpg,A132340-ND,024278-000,"TE Connectivity Aerospace, Defense and Marine",SHIELD TERMINATOR,440,0,"6.79000","0","1","SolderSleeve D-181","Active","Wire to Wire","0.155"" (3.94mm), 0.205"" (5.21mm)","0.850"" (21.59mm)","Transparent - Blue","2 Part, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-181-12GA-90/9&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/955477-000.jpg,A132423-ND,955477-000,"TE Connectivity Aerospace, Defense and Marine",SHIELD TERMINATOR,496,0,"6.86000","0","1","SolderSleeve D-181","Active","Wire to Pin","0.095"" (2.41mm), 0.145"" (3.68mm)","0.850"" (21.59mm)","Transparent - Blue","2 Part, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO96-X-01&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/SO96-1-01.jpg,A144830-ND,SO96-1-01,"TE Connectivity Aerospace, Defense and Marine",SOLDER SLEEVE .070"" DIA W/ LEAD,500,0,"6.94000","0","1","SolderSleeve SO96","Active","Wire to Wire","0.070"" (1.78mm), 0.105"" (2.67mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-181-12GA-90/9&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/D-181-2222-90%5E9.jpg,A126001-ND,D-181-1226-90/9,"TE Connectivity Aerospace, Defense and Marine",SHIELD TERMINATOR,352,0,"7.06000","0","1","SolderSleeve D-181","Active","Wire to Pin","0.095"" (2.41mm), 0.145"" (3.68mm)","0.850"" (21.59mm)","Transparent - Blue","2 Part, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S200-X-W2-GA-CL&DocType=Customer+Drawing&DocLang=English,-,A144756-ND,CJ8361-000,TE Connectivity Raychem Cable Protection,SHIELD TERMINATOR,500,0,"7.15000","0","1","SolderSleeve","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Immersion Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-020-GA-N&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/284303-000.jpg,A125988-ND,B-020-20-N,"TE Connectivity Aerospace, Defense and Marine","CABLE TERMINATION RG/U 179,316",420,0,"7.75000","0","1","SolderSleeve B-020","Active","Wire to Pin","0.250"" (6.35mm)","1.260"" (32.00mm)","Transparent - Blue","Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-607-09&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/601071-000.jpg,A132400-ND,601071-000,"TE Connectivity Aerospace, Defense and Marine",CABLE TERMINATION,200,0,"8.42000","0","1","SolderSleeve D-607","Active","Wire to PCB","0.161"" (4.09mm), 0.230"" (5.84mm)","0.650"" (16.51mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-607-10&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/601072-000.jpg,A132401-ND,601072-000,"TE Connectivity Aerospace, Defense and Marine",CABLE TERMINATION,134,0,"8.60000","0","1","SolderSleeve D-607","Active","Wire to PCB","0.155"" (3.94mm)","0.945"" (24.00mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S200-X-01-100HN&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/Tyco%20Photos/S200-3-W1-22-9.jpg,A132487-ND,S200-3-01-100HN,"TE Connectivity Aerospace, Defense and Marine",SHIELD TERMINATOR,465,0,"9.73000","0","1","SolderSleeve S200","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S200-X-01-100HN&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/S200-2-01-100HN.jpg,A139111-ND,S200-2-01-100HN,"TE Connectivity Aerospace, Defense and Marine",S200-2-01-100HN,500,0,"9.94000","0","1","SolderSleeve S200","Active","Wire to Wire","0.105"" (2.67mm), 0.145"" (3.68mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-133-06&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/D-133-06.jpg,A132437-ND,D-133-06,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE,973,0,"9.96000","0","1","SolderSleeve D-133","Active","Wire to Pin","0.185"" (4.70mm), 0.195"" (4.95mm)","1.100"" (27.94mm)","Transparent - Blue","Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-105-31&DocType=Customer+Drawing&DocLang=English,-,1194901-9-ND,1194901-9,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,490,0,"12.80000","0","1","SolderSleeve D-105","Active","Wire to Wire","0.525"" (13.34mm), 0.545"" (13.84mm)","1.100"" (27.94mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-023-0X&DocType=Customer+Drawing&DocLang=English,-,A132283-ND,B-023-04,"TE Connectivity Aerospace, Defense and Marine",B-023-04,190,0,"19.06000","0","1","SolderSleeve B-023","Active","Wire to Wire","0.094"" (2.40mm), 0.118"" (3.00mm)","0.748"" (19.00mm)","Transparent - Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-023-0X&DocType=Customer+Drawing&DocLang=English,-,A132282-ND,B-023-02,"TE Connectivity Aerospace, Defense and Marine",B-023-02,196,0,"23.46000","0","1","SolderSleeve B-023","Active","Wire to Wire","0.276"" (7.00mm), 0.320"" (8.13mm)","1.535"" (39.00mm)","Transparent - Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-150-9133&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/D-150-xxxx.jpg,A132291-ND,D-150-9133,"TE Connectivity Aerospace, Defense and Marine",D-150-9133,75,0,"90.24000","0","1","SolderShield D-150","Active","Wire to Wire","0.248"" (6.30mm)","5.910"" (150.11mm)","Black","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-1744-01/-02/-03/-04&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/D-1744-02.JPG,A101221-ND,371176-000,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE WIRE SPLICE .125"",338,0,"4.28000","0","1","SolderSleeve D-1744","Active","Wire to Wire","0.110"" (2.79mm), 0.125"" (3.18mm)","1.187"" (30.15mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-00&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/625022-000.jpg,A104787-ND,D-110-00,"TE Connectivity Aerospace, Defense and Marine",D-110-00,806,0,"1.49000","0","1","SolderSleeve D-110","Active","Wire to Wire","0.058"" (1.47mm)","0.406"" (10.31mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-35&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/625159-000.jpg,A104788-ND,625159-000,"TE Connectivity Aerospace, Defense and Marine",D-110-35,981,0,"1.62000","0","1","SolderSleeve D-110","Active","Wire to Wire","0.070"" (1.78mm), 0.075"" (1.91mm)","1.050"" (26.67mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S01-0X-R&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/S01-01-R1.JPG,665143-000-ND,665143-000,TE Connectivity Raychem Cable Protection,SOLDER SLEEVE IMMERS RESIS .650"",592,0,"2.38000","0","1","SolderSleeve S01","Active","Wire to Wire","0.075"" (1.91mm), 0.105"" (2.67mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S02-XX-R&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/163665-000.jpg,S02-07-R-ND,S02-07-R,TE Connectivity Raychem Cable Protection,SHIELD TERMINATOR,926,0,"2.63000","0","1","SolderSleeve S02","Active","Wire to Wire","0.105"" (2.67mm), 0.145"" (3.68mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO96-X-00&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/675714-000.JPG,675714-000-ND,675714-000,"TE Connectivity Aerospace, Defense and Marine",SOLDER SLEEVE .170"" DIA IMM RES,917,0,"2.63000","0","1","SolderSleeve SO96","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-150X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/CWT-1502.JPG,549865-000-ND,549865-000,"TE Connectivity Aerospace, Defense and Marine",ONE STEP WIRE TERMINATORS .09"",274,0,"0.61000","0","1","SolderSleeve CWT, One-Step","Active","Wire to Wire/Pin","0.090"" (2.29mm)","0.630"" (16.00mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-155-150X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/D61414-000.JPG,A104853-ND,B-155-1501,"TE Connectivity Aerospace, Defense and Marine",ONE STEP WIRE TERMINATORS,508,0,"0.84000","0","1","SolderSleeve B-155","Active","Wire to Wire/Pin","0.059"" (1.52mm)","0.630"" (16.00mm)","Transparent - Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-155-38XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/D34796-000.JPG,A104851-ND,B-155-3801,"TE Connectivity Aerospace, Defense and Marine",B-155-3801,914,0,"1.16000","0","1","SolderSleeve B-155","Active","Wire to Wire","0.065"" (1.65mm)","1.025"" (26.04mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-38XX-WX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/834799-000.jpg,A104819-ND,CWT-3805-W2,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE SHIELD TERM AWG22,639,0,"2.08000","0","1","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.180"" (4.57mm)","1.655"" (42.04mm)","Clear","Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-101-00&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/620002-000.jpg,A104775-ND,D-101-00,"TE Connectivity Aerospace, Defense and Marine",D-101-00,134,0,"2.13000","0","1","SolderSleeve D-101","Active","Wire to Wire","0.180"" (4.57mm), 0.200"" (5.08mm)","0.680"" (17.27mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S01-0X-R&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/642145N003.JPG,A104795-ND,S01-02-RCS453,"TE Connectivity Aerospace, Defense and Marine",S01-02-RCS453,601,0,"2.19000","0","1","SolderSleeve S01","Active","Wire to Wire","0.105"" (2.67mm), 0.145"" (3.68mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO63-X-00&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/073170-000.JPG,SO63-1-00-ND,SO63-1-00,TE Connectivity Raychem Cable Protection,SOLDER SHIELD TERM W/O LEAD,298,0,"2.19000","0","1","SolderSleeve SO63","Active","Wire to Wire","0.075"" (1.91mm), 0.105"" (2.67mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO96-X-00&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/201595-000.JPG,SO96-2-00-ND,SO96-2-00,"TE Connectivity Aerospace, Defense and Marine",SOLDER SLEEVE .105"" DIA IMM RES,880,0,"2.43000","0","1","SolderSleeve SO96","Active","Wire to Wire","0.105"" (2.67mm), 0.145"" (3.68mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-XX-W122-5&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/416947-000.jpg,CWT-6-W122-5-ND,CWT-6-W122-5,"TE Connectivity Aerospace, Defense and Marine",SHIELD TERMINATOR 22 AWG LEAD,486,0,"2.55000","0","1","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.236"" (5.99mm), 0.264"" (6.71mm)","1.260"" (32.00mm)","Clear","Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO63-X-00&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/359434-000.JPG,SO63-4-00-ND,SO63-4-00,TE Connectivity Raychem Cable Protection,SOLDER SHIELD TERM W/O LEAD,795,0,"2.57000","0","1","SolderSleeve SO63","Active","Wire to Wire","0.235"" (5.97mm), 0.255"" (6.48mm)","0.750"" (19.05mm)","Transparent - Blue","Immersion Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-XX-W122-5&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CWT-3-W122-5.jpg,CWT3W1225-ND,CWT-3-W122-5,TE Connectivity Raychem Cable Protection,SHIELD TERMINATOR 22 AWG LEAD,851,0,"2.59000","0","1","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.098"" (2.49mm), 0.118"" (3.00mm)","0.965"" (24.51mm)","Clear","Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO63-A-55-GA-CL&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/356566-000.jpg,A104739-ND,SO63-3-55-22-5,"TE Connectivity Aerospace, Defense and Marine",SOLDER SHIELD TERM 22 AWG LEAD,833,0,"2.67000","0","1","SolderSleeve SO63","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S02-XX-R&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/866259-000.jpg,866259-000-ND,866259-000,TE Connectivity Raychem Cable Protection,SHIELD TERMINATOR,594,0,"2.70000","0","1","SolderSleeve S02","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Immersion Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO63-A-55-GA-CL&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SO63-3-55-24-90.jpg,SO63-3-55-24-90-ND,SO63-3-55-24-90,TE Connectivity Raychem Cable Protection,SOLDER SHIELD TERM 24 AWG LEAD,297,0,"3.70000","0","1","SolderSleeve SO63","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Lead Wire"
